Node Number, Pressure [ Pa ], Temperature [ K ], Velocity [ m s^-1 ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ], Velocity w [ m s^-1 ], X [ m ], Y [ m ], Z [ m ]
1628, 1.68078494e+00, 2.93295044e+02, 1.82018682e-01, -1.73547924e-01, 2.51329839e-02, -4.87878062e-02, 5.82657218e-01, 1.50000000e+00, 2.70448112e+00
1629, 1.68483543e+00, 2.93294678e+02, 2.29902133e-01, -2.19981670e-01, 4.34335954e-02, -5.07600084e-02, 5.24663925e-01, 1.50000000e+00, 2.77621126e+00
1630, 1.67200005e+00, 2.93295868e+02, 7.75387734e-02, -5.77359311e-02, -1.64914597e-02, -4.90597114e-02, 6.93914115e-01, 1.50000000e+00, 2.51610351e+00
1631, 1.68375707e+00, 2.93294403e+02, 2.32333630e-01, -2.23078176e-01, 4.31422219e-02, -4.85158600e-02, 5.45270264e-01, 1.50000000e+00, 2.77613258e+00
1632, 1.67318845e+00, 2.93289307e+02, 2.56960928e-01, -2.52721041e-01, 3.33240964e-02, -3.24112996e-02, 7.69323945e-01, 1.50000000e+00, 2.77676201e+00
1633, 1.70418191e+00, 2.93296692e+02, 1.78424463e-01, -1.37440503e-01, 5.91724142e-02, -9.71803814e-02, 2.69434333e-01, 1.50000000e+00, 2.72798467e+00
1634, 1.70564318e+00, 2.93295715e+02, 1.84489608e-01, -1.45232961e-01, 6.22237697e-02, -9.52470526e-02, 2.60835320e-01, 1.50000000e+00, 2.74855185e+00
1635, 1.69580626e+00, 2.93295471e+02, 2.02394620e-01, -1.80450693e-01, 5.39632924e-02, -7.40884170e-02, 3.85830045e-01, 1.50000000e+00, 2.76143479e+00
1636, 1.70587373e+00, 2.93296265e+02, 1.83047369e-01, -1.39868423e-01, 6.47135004e-02, -9.87690687e-02, 2.48864219e-01, 1.50000000e+00, 2.73828983e+00
1637, 1.70635414e+00, 2.93295990e+02, 1.83995798e-01, -1.42718822e-01, 6.51137754e-02, -9.61560681e-02, 2.49362379e-01, 1.50000000e+00, 2.74841905e+00
1638, 1.70248866e+00, 2.93298920e+02, 1.66688159e-01, -1.02406263e-01, 6.03414625e-02, -1.16862349e-01, 2.44774878e-01, 1.50000000e+00, 2.63895917e+00
1639, 1.69739544e+00, 2.93288147e+02, 1.50569111e-01, -1.41714551e-02, 4.62441854e-02, -1.42589271e-01, 2.08063722e-01, 1.50000000e+00, 2.43729353e+00
1640, 1.70731747e+00, 2.93281860e+02, 1.66469514e-01, -1.29418731e-01, 5.80985770e-02, -8.71059522e-02, 2.25864857e-01, 1.50000000e+00, 2.73588395e+00
1641, 1.71850073e+00, 2.93149994e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.50000000e+00, 2.64085078e+00
1642, 1.71139586e+00, 2.93149994e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.50000000e+00, 2.49723935e+00
1643, 1.68433082e+00, 2.93149994e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.26978993e-01, 1.50000000e+00, 3.00000000e+00
1644, 1.67508471e+00, 2.93149994e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.00502300e-01, 1.50000000e+00, 3.00000000e+00
1645, 1.67868960e+00, 2.93232056e+02, 1.58078834e-01, -1.55555278e-01, 2.44346056e-02, -1.39434999e-02, 6.94636226e-01, 1.50000000e+00, 2.87202168e+00
1646, 1.68466794e+00, 2.93285156e+02, 2.13388056e-01, -2.04041585e-01, 4.03896570e-02, -4.76462953e-02, 5.31746149e-01, 1.50000000e+00, 2.79061079e+00
1647, 1.68834591e+00, 2.93276062e+02, 1.99063256e-01, -1.90344214e-01, 3.76782864e-02, -4.44477871e-02, 4.99704540e-01, 1.50000000e+00, 2.80466700e+00
1648, 1.70654047e+00, 2.93287598e+02, 1.73708916e-01, -1.35046870e-01, 6.06251620e-02, -9.08939987e-02, 2.52671987e-01, 1.50000000e+00, 2.76223397e+00
1649, 1.71069598e+00, 2.93149994e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.16796064e-01, 1.50000000e+00, 3.00000000e+00
1650, 1.70348823e+00, 2.93149994e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.28016126e-01, 1.50000000e+00, 3.00000000e+00
1651, 1.73497260e+00, 2.93149994e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.50000000e+00, 3.00000000e+00
1652, 1.73497260e+00, 2.93149994e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.50000000e+00, 3.00000000e+00
1653, 1.73497260e+00, 2.93149994e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.50000000e+00, 3.00000000e+00
1654, 1.73497260e+00, 2.93149994e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.50000000e+00, 3.00000000e+00
1655, 1.21681595e+00, 2.93284393e+02, 7.51397789e-01, 7.37582505e-01, -1.34529501e-01, 4.97242138e-02, 3.73178363e+00, 1.50000000e+00, 1.71397412e+00
1656, 1.26488101e+00, 2.93283691e+02, 7.06324816e-01, 6.98407888e-01, -8.95267874e-02, 5.57325259e-02, 3.70406103e+00, 1.50000000e+00, 1.75884914e+00
1657, 1.24209070e+00, 2.93284119e+02, 7.24012733e-01, 7.04843104e-01, -1.52551696e-01, 6.41766787e-02, 3.70499992e+00, 1.50000000e+00, 1.70600820e+00
1658, 1.45174551e+00, 2.93285767e+02, 5.21665692e-01, 5.05673468e-01, -4.84449230e-02, 1.18669793e-01, 3.54065323e+00, 1.50000000e+00, 1.80685377e+00
1659, 1.45629358e+00, 2.93286865e+02, 5.14655232e-01, 4.75547791e-01, -1.33884013e-01, 1.44219771e-01, 3.50838137e+00, 1.50000000e+00, 1.73801482e+00
1660, 1.47644281e+00, 2.93288055e+02, 4.87701148e-01, 4.41191524e-01, -1.49143413e-01, 1.44771188e-01, 3.46811152e+00, 1.50000000e+00, 1.72278857e+00
1661, 1.46101356e+00, 2.93285950e+02, 5.09757698e-01, 4.76486146e-01, -1.14173293e-01, 1.40635327e-01, 3.49929929e+00, 1.50000000e+00, 1.76409650e+00
1662, 1.55853319e+00, 2.93287384e+02, 4.20808196e-01, 3.51897031e-01, -7.92153850e-02, 2.16732427e-01, 3.29982424e+00, 1.50000000e+00, 1.78589845e+00
1663, 1.51538169e+00, 2.93279694e+02, 4.81239855e-01, 4.48733538e-01, 5.64175844e-03, 1.73776254e-01, 3.42478657e+00, 1.50000000e+00, 1.86326551e+00
1664, 1.53767872e+00, 2.93275909e+02, 4.83621687e-01, 4.47030008e-01, 6.97878897e-02, 1.70832530e-01, 3.40565419e+00, 1.50000000e+00, 1.91380692e+00
1665, 1.54633844e+00, 2.93275757e+02, 4.80488658e-01, 4.38313693e-01, 6.82388395e-02, 1.84645370e-01, 3.38369942e+00, 1.50000000e+00, 1.91882801e+00
1666, 1.54065311e+00, 2.93276184e+02, 4.76193756e-01, 4.37448025e-01, 5.36633879e-02, 1.80332989e-01, 3.38974142e+00, 1.50000000e+00, 1.90385699e+00
1667, 1.47112679e+00, 2.93278320e+02, 5.65368533e-01, 5.49305201e-01, 1.19048178e-01, 6.10972717e-02, 3.57709217e+00, 1.50000000e+00, 1.92687249e+00
1668, 1.56707561e+00, 2.93287109e+02, 4.14625704e-01, 3.42718512e-01, -7.45209605e-02, 2.21145019e-01, 3.28347492e+00, 1.50000000e+00, 1.78947651e+00
1669, 1.56706691e+00, 2.93287384e+02, 4.13859785e-01, 3.40289026e-01, -7.96792209e-02, 2.21663088e-01, 3.28374004e+00, 1.50000000e+00, 1.78546214e+00
1670, 1.42910218e+00, 2.93293701e+02, 5.61170578e-01, 4.70410049e-01, -2.62933373e-01, 1.56501889e-01, 3.54776239e+00, 1.50000000e+00, 1.61869550e+00
1671, 1.41556144e+00, 2.93283417e+02, 6.10604823e-01, 5.98136663e-01, 1.21998310e-01, -1.36818290e-02, 3.64970446e+00, 1.50000000e+00, 1.90740514e+00
1672, 1.30951285e+00, 2.93293701e+02, 7.48147368e-01, 6.95676923e-01, 1.85512453e-01, -2.03330413e-01, 3.76640916e+00, 1.50000000e+00, 1.90922904e+00
1673, 1.21127689e+00, 2.93286194e+02, 7.49615073e-01, 7.40528345e-01, -1.13987997e-01, 2.33927779e-02, 3.74215770e+00, 1.50000000e+00, 1.73143888e+00
1674, 1.05594134e+00, 2.93284088e+02, 8.40634048e-01, 8.33223164e-01, -1.09819964e-01, 1.85582843e-02, 3.76667476e+00, 1.50000000e+00, 1.71173906e+00
1675, 9.16129231e-01, 2.93249390e+02, 2.30253696e-01, 2.24691674e-01, -4.80370633e-02, 1.49284154e-02, 3.91926575e+00, 1.50000000e+00, 1.91203237e+00
1676, 8.23625743e-01, 2.93237366e+02, 4.20583338e-02, 3.91992405e-02, 7.99604505e-03, -1.29763754e-02, 3.98392677e+00, 1.50000000e+00, 1.99480438e+00
1677, 7.44949937e-01, 2.93238220e+02, 8.42697099e-02, 8.07026774e-02, -1.53926127e-02, -1.87491216e-02, 4.00000000e+00, 1.50000000e+00, 1.98050928e+00
1678, 7.91513503e-01, 2.93234619e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.00000000e+00, 1.50000000e+00, 2.00000000e+00
1679, 1.61136937e+00, 2.93268402e+02, 4.41763014e-01, 3.65125120e-01, 4.03840952e-02, 2.45371789e-01, 3.12016010e+00, 1.50000000e+00, 1.93940473e+00
1680, 1.61257172e+00, 2.93281403e+02, 4.01474237e-01, 3.11649680e-01, -2.79939398e-02, 2.51540005e-01, 3.11670065e+00, 1.50000000e+00, 1.84589601e+00
1681, 1.61653662e+00, 2.93282379e+02, 3.94667715e-01, 2.97219217e-01, -4.55560572e-02, 2.55632550e-01, 3.08779335e+00, 1.50000000e+00, 1.82752848e+00
1682, 1.61984515e+00, 2.93266968e+02, 4.30565417e-01, 3.47977877e-01, 2.04357840e-02, 2.52745628e-01, 3.05688238e+00, 1.50000000e+00, 1.92467928e+00
1683, 1.61511564e+00, 2.93284119e+02, 3.92855912e-01, 2.94637889e-01, -4.93316464e-02, 2.55128741e-01, 3.09786916e+00, 1.50000000e+00, 1.81918132e+00
1684, 1.61168087e+00, 2.93283081e+02, 3.71476114e-01, 2.67766237e-01, -1.75483316e-01, 1.88418031e-01, 3.13448620e+00, 1.50000000e+00, 1.68455672e+00
1685, 1.56845248e+00, 2.93287476e+02, 4.13126737e-01, 3.39192271e-01, -7.73020908e-02, 2.22815365e-01, 3.27956390e+00, 1.50000000e+00, 1.78642178e+00
1686, 1.61582553e+00, 2.93286255e+02, 3.85921478e-01, 2.85964489e-01, -5.97967021e-02, 2.52158761e-01, 3.09775352e+00, 1.50000000e+00, 1.80295825e+00
1687, 1.57712996e+00, 2.93287354e+02, 4.08717662e-01, 3.30262095e-01, -7.00016618e-02, 2.30384111e-01, 3.24551439e+00, 1.50000000e+00, 1.79364514e+00
1688, 1.57391500e+00, 2.93290558e+02, 3.99897814e-01, 3.18812788e-01, -1.08822018e-01, 2.15486512e-01, 3.27345419e+00, 1.50000000e+00, 1.75189257e+00
1689, 1.60586095e+00, 2.93303009e+02, 3.84755313e-01, 2.17274576e-01, -2.63452321e-01, 1.77260518e-01, 3.21872544e+00, 1.50000000e+00, 1.58361650e+00
1690, 1.64969409e+00, 2.93302917e+02, 3.27628314e-01, 1.84650674e-01, -2.39564449e-01, 1.25909969e-01, 3.05585980e+00, 1.50000000e+00, 1.52974463e+00
1691, 1.65023291e+00, 2.93291779e+02, 3.40175480e-01, 2.17786238e-01, -1.36047497e-01, 2.23113403e-01, 2.97710133e+00, 1.50000000e+00, 1.70718873e+00
1692, 1.64082181e+00, 2.93269012e+02, 3.98509532e-01, 2.99510628e-01, -3.66744921e-02, 2.60304064e-01, 2.94127178e+00, 1.50000000e+00, 1.86323249e+00
1693, 1.64044380e+00, 2.93268005e+02, 4.00864959e-01, 3.03315639e-01, -3.05025782e-02, 2.60311246e-01, 2.94460154e+00, 1.50000000e+00, 1.87412393e+00
1694, 1.63976514e+00, 2.93269958e+02, 3.97782058e-01, 2.98395604e-01, -3.37805524e-02, 2.60863036e-01, 2.94867396e+00, 1.50000000e+00, 1.86581230e+00
1695, 1.64036155e+00, 2.93270386e+02, 3.95773560e-01, 2.95703351e-01, -3.73194031e-02, 2.60391057e-01, 2.94525957e+00, 1.50000000e+00, 1.85987771e+00
1696, 1.61663079e+00, 2.93283997e+02, 3.90439838e-01, 2.91299760e-01, -5.38667999e-02, 2.54334569e-01, 3.08757067e+00, 1.50000000e+00, 1.81263101e+00
1697, 1.62652898e+00, 2.93259857e+02, 4.38111633e-01, 3.57540429e-01, 2.25600712e-02, 2.52185822e-01, 3.01904535e+00, 1.50000000e+00, 1.94582486e+00
1698, 1.63794065e+00, 2.93248291e+02, 4.48614955e-01, 3.74103636e-01, 2.18204446e-02, 2.46628672e-01, 2.96290874e+00, 1.50000000e+00, 1.97404981e+00
1699, 1.64126277e+00, 2.93269623e+02, 3.95859778e-01, 2.96572208e-01, -3.87903787e-02, 2.59316802e-01, 2.93938732e+00, 1.50000000e+00, 1.85736978e+00
1700, 1.59934139e+00, 2.93265350e+02, 4.54171598e-01, 3.93167317e-01, 4.44742776e-02, 2.22964883e-01, 3.19172168e+00, 1.50000000e+00, 1.94494545e+00
1701, 1.65097976e+00, 2.93290710e+02, 3.41067016e-01, 2.19699636e-01, -1.33925676e-01, 2.23881006e-01, 2.97087955e+00, 1.50000000e+00, 1.71094322e+00
1702, 1.65190601e+00, 2.93289856e+02, 3.41643989e-01, 2.20866889e-01, -1.35185197e-01, 2.22852856e-01, 2.96454310e+00, 1.50000000e+00, 1.70874560e+00
1703, 1.59454906e+00, 2.93263062e+02, 4.70721304e-01, 4.17796403e-01, 7.00964332e-02, 2.05210149e-01, 3.23440552e+00, 1.50000000e+00, 1.96951270e+00
1704, 1.56804538e+00, 2.93286896e+02, 4.15176541e-01, 3.44126731e-01, -6.95336834e-02, 2.21615493e-01, 3.28344226e+00, 1.50000000e+00, 1.79437852e+00
1705, 1.56832421e+00, 2.93287231e+02, 4.14445996e-01, 3.41523945e-01, -7.25924671e-02, 2.23287284e-01, 3.27991629e+00, 1.50000000e+00, 1.79121578e+00
1706, 1.66530275e+00, 2.93527893e+02, 4.54846561e-01, 4.17027831e-01, 1.72656834e-01, -5.62387481e-02, 3.52593899e+00, 1.50000000e+00, 2.32499886e+00
1707, 1.66808903e+00, 2.93488098e+02, 4.62073475e-01, 4.34116721e-01, 1.58202067e-01, -5.16426004e-03, 3.38068795e+00, 1.50000000e+00, 2.34428072e+00
1708, 1.66445124e+00, 2.93449799e+02, 4.85749394e-01, 4.58384007e-01, 1.60559326e-01, 7.56893679e-03, 3.37838364e+00, 1.50000000e+00, 2.32105422e+00
1709, 1.65828574e+00, 2.93531097e+02, 4.57194686e-01, 4.14750844e-01, 1.78468823e-01, -7.18165189e-02, 3.57966495e+00, 1.50000000e+00, 2.30071402e+00
1710, 1.62090850e+00, 2.93329163e+02, 5.47816038e-01, 5.18763423e-01, 1.73711389e-01, 2.84832921e-02, 3.43602371e+00, 1.50000000e+00, 2.16857529e+00
1711, 1.50204659e+00, 2.93294006e+02, 5.76881886e-01, 5.51938653e-01, 1.67537183e-01, 9.36528295e-03, 3.61443830e+00, 1.50000000e+00, 1.99048591e+00
1712, 1.59058619e+00, 2.93362854e+02, 5.60212553e-01, 5.14161944e-01, 2.10527182e-01, -7.17907995e-02, 3.61632204e+00, 1.50000000e+00, 2.13449860e+00
1713, 1.57571507e+00, 2.93290070e+02, 5.57699144e-01, 5.26205778e-01, 1.83529928e-01, 2.12740451e-02, 3.51962328e+00, 1.50000000e+00, 2.07164979e+00
1714, 1.54754400e+00, 2.93272369e+02, 5.43282747e-01, 5.21178603e-01, 1.31179780e-01, 7.95039386e-02, 3.47050810e+00, 1.50000000e+00, 2.00791168e+00
1715, 1.59492433e+00, 2.93280670e+02, 5.48295915e-01, 5.15506208e-01, 1.73212081e-01, 6.98523968e-02, 3.44395399e+00, 1.50000000e+00, 2.09777665e+00
1716, 1.61411262e+00, 2.93348755e+02, 5.38482666e-01, 5.01178265e-01, 1.96769357e-01, -8.10747221e-03, 3.51867104e+00, 1.50000000e+00, 2.16513133e+00
1717, 1.66508496e+00, 2.93547791e+02, 4.51030999e-01, 4.07362461e-01, 1.76877379e-01, -7.87348375e-02, 3.58183169e+00, 1.50000000e+00, 2.32096910e+00
